"Region","Site","Longitude","Latitude","SiteType","Year","Survey_Date","Season","DFOArea","Species","Inferred","NonPup","Swimmers","Total","Survey_Month","Present","year_group"
"Northern BC","Scudder Point",-131.233794,52.449573,"W",2016,"2016-10-28","fall","02","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Northern BC","Scudder Point",-131.233794,52.449573,"W",2017,"2017-02-02","winter","02","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Northern BC","Skedans Island",-131.552634,52.953751,"W",1971,"1971-12-11","winter","02","California",0,0,0,0,"12",FALSE,"[1970,1975)"
"Northern BC","Skedans Island",-131.552634,52.953751,"W",1976,"1976-12-17","winter","02","California",0,0,0,0,"12",FALSE,"[1975,1980)"
"Northern BC","Skedans Island",-131.552634,52.953751,"W",2009,"2009-01-22","winter","02","California",0,0,0,0,"01",FALSE,"[2005,2010)"
"Northern BC","Skedans Island",-131.552634,52.953751,"W",2012,"2012-10-20","fall","02","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Northern BC","Skedans Island",-131.552634,52.953751,"W",2016,"2016-10-28","fall","02","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Northern BC","Skedans Island",-131.552634,52.953751,"W",2017,"2017-02-02","winter","02","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Northern BC","Steele Rock",-129.368403,52.4644,"W",1971,"1971-12-10","winter","10","California",0,0,0,0,"12",FALSE,"[1970,1975)"
"Northern BC","Steele Rock",-129.368403,52.4644,"W",1976,"1976-12-17","winter","10","California",0,0,0,0,"12",FALSE,"[1975,1980)"
"Northern BC","Steele Rock",-129.368403,52.4644,"W",2010,"2010-01-23","winter","10","California",0,0,0,0,"01",FALSE,"[2010,2015)"
"Northern BC","Steele Rock",-129.368403,52.4644,"W",2012,"2012-10-20","fall","10","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Northern BC","Steele Rock",-129.368403,52.4644,"W",2016,"2016-10-27","fall","10","California",0,1,0,1,"10",TRUE,"[2015,2020)"
"Northern BC","Steele Rock",-129.368403,52.4644,"W",2017,"2017-02-01","winter","10","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Northern BC","Tatsung Rock",-131.347821,52.545169,"W",1971,"1971-12-11","winter","02","California",0,0,0,0,"12",FALSE,"[1970,1975)"
"Northern BC","Tatsung Rock",-131.347821,52.545169,"W",1976,"1976-12-17","winter","02","California",0,0,0,0,"12",FALSE,"[1975,1980)"
"Northern BC","Tatsung Rock",-131.347821,52.545169,"W",2009,"2009-01-20","winter","02","California",0,0,0,0,"01",FALSE,"[2005,2010)"
"Northern BC","Tatsung Rock",-131.347821,52.545169,"W",2012,"2012-10-20","fall","02","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Northern BC","Tatsung Rock",-131.347821,52.545169,"W",2016,"2016-10-28","fall","02","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Northern BC","Tatsung Rock",-131.347821,52.545169,"W",2017,"2017-02-02","winter","02","California",0,5,0,5,"02",TRUE,"[2015,2020)"
"Northern BC","Tian Islets",-133.08639,53.75353,"W",2012,"2012-10-10","fall","02","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Northern BC","Tian Islets",-133.08639,53.75353,"W",2016,"2016-10-28","fall","02","California",0,1,0,1,"10",TRUE,"[2015,2020)"
"Northern BC","Tuft-Tar",-131.41193,52.70219,"W",2012,"2012-10-20","fall","02","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Northern BC","Tuft-Tar",-131.41193,52.70219,"W",2016,"2016-10-28","fall","02","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Northern BC","Tuft-Tar",-131.41193,52.70219,"W",2017,"2017-02-02","winter","02","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Northern BC","Virgin Rocks",-128.20019,51.27939,"W",1971,"1971-12-09","winter","11","California",0,0,0,0,"12",FALSE,"[1970,1975)"
"Northern BC","Virgin Rocks",-128.20019,51.27939,"W",1976,"1976-12-17","winter","11","California",0,0,0,0,"12",FALSE,"[1975,1980)"
"Northern BC","Virgin Rocks",-128.20019,51.27939,"W",2010,"2010-01-22","winter","11","California",0,0,0,0,"01",FALSE,"[2010,2015)"
"Northern BC","Virgin Rocks",-128.20019,51.27939,"W",2012,"2012-10-19","fall","11","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Northern BC","Virgin Rocks",-128.20019,51.27939,"W",2016,"2016-10-27","fall","11","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Northern BC","Virgin Rocks",-128.20019,51.27939,"W",2017,"2017-02-01","winter","11","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Northern BC","Warrior Rocks",-130.852,54.064667,"W",2010,"2010-01-23","winter","04","California",0,0,0,0,"01",FALSE,"[2010,2015)"
"Northern BC","Warrior Rocks",-130.852,54.064667,"W",2012,"2012-10-21","fall","04","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Northern BC","Warrior Rocks",-130.852,54.064667,"W",2016,"2016-10-27","fall","04","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Northern BC","Warrior Rocks",-130.852,54.064667,"W",2017,"2017-02-01","winter","04","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Northern BC","Watch Rock",-128.10133,51.38297,"W",1976,"1976-12-17","winter","11","California",0,0,0,0,"12",FALSE,"[1975,1980)"
"Northern BC","Watch Rock",-128.10133,51.38297,"W",2010,"2010-01-22","winter","11","California",0,0,0,0,"01",FALSE,"[2010,2015)"
"Northern BC","Watch Rock",-128.10133,51.38297,"W",2012,"2012-10-19","fall","11","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Northern BC","Watch Rock",-128.10133,51.38297,"W",2016,"2016-10-27","fall","11","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Northern BC","Watch Rock",-128.10133,51.38297,"W",2017,"2017-02-01","winter","11","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Northern BC","Zayas Island",-131.10107,54.59334,"W",1976,"1976-12-15","winter","03","California",0,0,0,0,"12",FALSE,"[1975,1980)"
"Northern BC","Zayas Island",-131.10107,54.59334,"W",2010,"2010-01-23","winter","03","California",0,0,0,0,"01",FALSE,"[2010,2015)"
"Northern BC","Zayas Island",-131.10107,54.59334,"W",2012,"2012-10-20","fall","03","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Northern BC","Zayas Island",-131.10107,54.59334,"W",2016,"2016-10-27","fall","03","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Northern BC","Zayas Island",-131.10107,54.59334,"W",2017,"2017-02-01","winter","03","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Pacific","Bajo-SW Nootka",-126.834,49.618833,"W",1984,"1984-02-16","winter","12","California",0,0,0,0,"02",FALSE,"[1980,1985)"
"Pacific","Bajo-SW Nootka",-126.834,49.618833,"W",2010,"2010-01-22","winter","12","California",0,0,0,0,"01",FALSE,"[2010,2015)"
"Pacific","Bajo-SW Nootka",-126.834,49.618833,"W",2012,"2012-10-19","fall","12","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Pacific","Bajo-SW Nootka",-126.834,49.618833,"W",2016,"2016-10-26","fall","12","California",0,0,6,6,"10",TRUE,"[2015,2020)"
"Pacific","Bajo-SW Nootka",-126.834,49.618833,"W",2017,"2017-01-31","winter","12","California",0,15,0,15,"01",TRUE,"[2015,2020)"
"Pacific","Bajo-SW Nootka",-126.834,49.618833,"W",2020,"2020-11-19","winter","12","California",0,18,0,18,"11",TRUE,"[2020,2025]"
"Pacific","Bajo-SW Nootka",-126.834,49.618833,"W",2020,"2020-12-22","winter","12","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Pacific","Bajo-SW Nootka",-126.834,49.618833,"W",2021,"2021-01-17","winter","12","California",0,0,0,0,"01",FALSE,"[2020,2025]"
"Pacific","Bajo-SW Nootka",-126.834,49.618833,"W",2021,"2021-02-27","winter","12","California",0,41,5,46,"02",TRUE,"[2020,2025]"
"Pacific","Bajo-SW Nootka",-126.834,49.618833,"W",2021,"2021-03-22","winter","12","California",0,226,2,228,"03",TRUE,"[2020,2025]"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",1976,"1976-12-13","winter","26","California",0,0,0,0,"12",FALSE,"[1975,1980)"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",1984,"1984-03-07","winter","26","California",0,0,0,0,"03",FALSE,"[1980,1985)"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",1984,"1984-05-14","spring","26","California",0,0,0,0,"05",FALSE,"[1980,1985)"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",2005,"2005-02-24","winter","26","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",2008,"2008-10-05","fall","26","California",0,0,0,0,"10",FALSE,"[2005,2010)"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",2009,"2009-02-09","winter","26","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",2009,"2009-04-29","spring","26","California",0,0,0,0,"04",FALSE,"[2005,2010)"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",2010,"2010-01-22","winter","26","California",0,0,0,0,"01",FALSE,"[2010,2015)"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",2012,"2012-10-19","fall","26","California",0,1,0,1,"10",TRUE,"[2010,2015)"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",2016,"2016-10-26","fall","26","California",0,7,0,7,"10",TRUE,"[2015,2020)"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",2017,"2017-01-31","winter","26","California",0,0,1,1,"01",TRUE,"[2015,2020)"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",2020,"2020-11-19","winter","26","California",0,0,0,0,"11",FALSE,"[2020,2025]"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",2020,"2020-12-22","winter","26","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",2021,"2021-01-17","winter","26","California",0,0,0,0,"01",FALSE,"[2020,2025]"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",2021,"2021-02-27","winter","26","California",0,0,0,0,"02",FALSE,"[2020,2025]"
"Pacific","Barrier Islands",-127.48754,50.003534,"W",2021,"2021-03-22","winter","26","California",0,0,0,0,"03",FALSE,"[2020,2025]"
"Pacific","Beresford-Maggot",-128.779333,50.80183,"W",1971,"1971-12-09","winter","12","California",0,0,0,0,"12",FALSE,"[1970,1975)"
"Pacific","Beresford-Maggot",-128.779333,50.80183,"W",1976,"1976-12-14","winter","12","California",0,0,0,0,"12",FALSE,"[1975,1980)"
"Pacific","Beresford-Maggot",-128.779333,50.80183,"W",2008,"2008-10-05","fall","12","California",0,0,0,0,"10",FALSE,"[2005,2010)"
"Pacific","Beresford-Maggot",-128.779333,50.80183,"W",2009,"2009-04-28","spring","12","California",0,0,0,0,"04",FALSE,"[2005,2010)"
"Pacific","Beresford-Maggot",-128.779333,50.80183,"W",2009,"2009-12-10","winter","12","California",0,0,0,0,"12",FALSE,"[2005,2010)"
"Pacific","Beresford-Maggot",-128.779333,50.80183,"W",2010,"2010-01-22","winter","12","California",0,4,0,4,"01",TRUE,"[2010,2015)"
"Pacific","Beresford-Maggot",-128.779333,50.80183,"W",2012,"2012-10-19","fall","12","California",0,1,0,1,"10",TRUE,"[2010,2015)"
"Pacific","Beresford-Maggot",-128.779333,50.80183,"W",2016,"2016-10-26","fall","12","California",0,2,0,2,"10",TRUE,"[2015,2020)"
"Pacific","Beresford-Maggot",-128.779333,50.80183,"W",2017,"2017-01-31","winter","12","California",0,0,0,0,"01",FALSE,"[2015,2020)"
"Pacific","Beresford-Maggot",-128.779333,50.80183,"W",2020,"2020-11-19","winter","12","California",0,13,0,13,"11",TRUE,"[2020,2025]"
"Pacific","Beresford-Maggot",-128.779333,50.80183,"W",2020,"2020-12-22","winter","12","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Pacific","Beresford-Maggot",-128.779333,50.80183,"W",2021,"2021-01-17","winter","12","California",0,1,0,1,"01",TRUE,"[2020,2025]"
"Pacific","Beresford-Maggot",-128.779333,50.80183,"W",2021,"2021-02-27","winter","12","California",0,0,0,0,"02",FALSE,"[2020,2025]"
"Pacific","Beresford-Maggot",-128.779333,50.80183,"W",2021,"2021-03-22","winter","12","California",0,0,0,0,"03",FALSE,"[2020,2025]"
"Pacific","Berryman Point",-125.679883,49.15595,"W",2010,"2010-01-22","winter","24","California",0,110,498,608,"01",TRUE,"[2010,2015)"
"Pacific","Berryman Point",-125.679883,49.15595,"W",2012,"2012-10-25","fall","24","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Pacific","Berryman Point",-125.679883,49.15595,"W",2016,"2016-10-30","fall","24","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Pacific","Berryman Point",-125.679883,49.15595,"W",2017,"2017-01-31","winter","24","California",0,0,0,0,"01",FALSE,"[2015,2020)"
"Pacific","Berryman Point",-125.679883,49.15595,"W",2020,"2020-11-19","winter","24","California",0,0,0,0,"11",FALSE,"[2020,2025]"
"Pacific","Berryman Point",-125.679883,49.15595,"W",2020,"2020-12-22","winter","24","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Pacific","Berryman Point",-125.679883,49.15595,"W",2021,NA,"winter","24","California",0,NA,NA,NA,NA,NA,"[2020,2025]"
"Pacific","Cape Scott",-128.42157,50.78489,"W",1976,"1976-12-14","winter","12","California",0,0,0,0,"12",FALSE,"[1975,1980)"
"Pacific","Cape Scott",-128.42157,50.78489,"W",1984,"1984-03-07","winter","12","California",0,0,0,0,"03",FALSE,"[1980,1985)"
"Pacific","Cape Scott",-128.42157,50.78489,"W",2005,"2005-02-24","winter","12","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Cape Scott",-128.42157,50.78489,"W",2008,"2008-10-05","fall","12","California",0,0,0,0,"10",FALSE,"[2005,2010)"
"Pacific","Cape Scott",-128.42157,50.78489,"W",2009,"2009-02-08","winter","12","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Cape Scott",-128.42157,50.78489,"W",2009,"2009-04-28","spring","12","California",0,1,0,1,"04",TRUE,"[2005,2010)"
"Pacific","Cape Scott",-128.42157,50.78489,"W",2009,"2009-12-10","winter","12","California",0,0,0,0,"12",FALSE,"[2005,2010)"
"Pacific","Cape Scott",-128.42157,50.78489,"W",2010,"2010-01-22","winter","12","California",0,0,0,0,"01",FALSE,"[2010,2015)"
"Pacific","Cape Scott",-128.42157,50.78489,"W",2012,"2012-10-19","fall","12","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Pacific","Cape Scott",-128.42157,50.78489,"W",2016,"2016-10-26","fall","12","California",0,1,0,1,"10",TRUE,"[2015,2020)"
"Pacific","Cape Scott",-128.42157,50.78489,"W",2017,"2017-01-31","winter","12","California",0,0,0,0,"01",FALSE,"[2015,2020)"
"Pacific","Cape Scott",-128.42157,50.78489,"W",2020,"2020-11-19","winter","12","California",0,0,0,0,"11",FALSE,"[2020,2025]"
"Pacific","Cape Scott",-128.42157,50.78489,"W",2020,"2020-12-22","winter","12","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Pacific","Cape Scott",-128.42157,50.78489,"W",2021,"2021-01-17","winter","12","California",0,0,0,0,"01",FALSE,"[2020,2025]"
"Pacific","Cape Scott",-128.42157,50.78489,"W",2021,"2021-02-27","winter","12","California",0,0,0,0,"02",FALSE,"[2020,2025]"
"Pacific","Cape Scott",-128.42157,50.78489,"W",2021,"2021-03-22","winter","12","California",0,0,0,0,"03",FALSE,"[2020,2025]"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1971,"1971-12-07","winter","21","California",0,0,0,0,"12",FALSE,"[1970,1975)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1972,"1972-02-25","winter","21","California",0,0,0,0,"02",FALSE,"[1970,1975)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1976,"1976-12-13","winter","21","California",0,0,0,0,"12",FALSE,"[1975,1980)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1984,"1984-02-16","winter","21","California",0,0,0,0,"02",FALSE,"[1980,1985)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1984,"1984-10-15","fall","21","California",0,5,0,5,"10",TRUE,"[1980,1985)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1984,"1984-12-05","winter","21","California",0,0,0,0,"12",FALSE,"[1980,1985)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1985,"1985-01-08","winter","21","California",0,0,0,0,"01",FALSE,"[1985,1990)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1985,"1985-02-20","winter","21","California",0,0,0,0,"02",FALSE,"[1985,1990)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1985,"1985-03-29","winter","21","California",0,0,0,0,"03",FALSE,"[1985,1990)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1985,"1985-04-30","spring","21","California",0,8,0,8,"04",TRUE,"[1985,1990)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1985,"1985-05-31","spring","21","California",0,0,0,0,"05",FALSE,"[1985,1990)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1986,"1986-02-27","winter","21","California",0,0,0,0,"02",FALSE,"[1985,1990)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1987,"1987-02-18","winter","21","California",0,0,0,0,"02",FALSE,"[1985,1990)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1988,"1988-02-18","winter","21","California",0,0,0,0,"02",FALSE,"[1985,1990)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1989,"1989-02-23","winter","21","California",0,0,0,0,"02",FALSE,"[1985,1990)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1990,"1990-02-21","winter","21","California",0,0,0,0,"02",FALSE,"[1990,1995)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1991,"1991-02-22","winter","21","California",0,0,0,0,"02",FALSE,"[1990,1995)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1992,"1992-02-27","winter","21","California",0,24,0,24,"02",TRUE,"[1990,1995)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1994,"1994-02-21","winter","21","California",0,0,0,0,"02",FALSE,"[1990,1995)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1997,"1997-02-20","winter","21","California",0,0,0,0,"02",FALSE,"[1995,2000)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1998,"1998-02-19","winter","21","California",0,0,0,0,"02",FALSE,"[1995,2000)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1999,"1999-03-05","winter","21","California",0,0,0,0,"03",FALSE,"[1995,2000)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",1999,"1999-04-06","spring","21","California",0,0,0,0,"04",FALSE,"[1995,2000)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2000,"2000-02-25","winter","21","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2002,"2002-02-25","winter","21","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2002,"2002-04-03","spring","21","California",0,0,0,0,"04",FALSE,"[2000,2005)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2003,"2003-02-11","winter","21","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2004,"2004-02-11","winter","21","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2005,"2005-02-24","winter","21","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2005,"2005-03-03","winter","21","California",0,0,0,0,"03",FALSE,"[2005,2010)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2008,"2008-09-30","fall","21","California",0,0,0,0,"09",FALSE,"[2005,2010)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2009,"2009-02-09","winter","21","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2009,"2009-04-29","spring","21","California",0,0,0,0,"04",FALSE,"[2005,2010)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2012,"2012-10-25","fall","21","California",0,17,0,17,"10",TRUE,"[2010,2015)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2016,"2016-10-30","fall","21","California",0,2,8,10,"10",TRUE,"[2015,2020)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2017,"2017-02-04","winter","21","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2020,"2020-11-21","winter","21","California",0,140,1,141,"11",TRUE,"[2020,2025]"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2020,"2020-12-24","winter","21","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2021,"2021-01-19","winter","21","California",0,7,0,7,"01",TRUE,"[2020,2025]"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2021,"2021-02-24","winter","21","California",0,0,0,0,"02",FALSE,"[2020,2025]"
"Pacific","Carmanah Point",-124.75918,48.611395,"W",2021,"2021-03-22","winter","21","California",0,1,0,1,"03",TRUE,"[2020,2025]"
"Pacific","Chup Point",-125.030317,48.955067,"W",1982,"1982-02-22","winter","23","California",0,35,0,35,"02",TRUE,"[1980,1985)"
